x  y  w
0.76731656459078  0.1421308809156235  0.0001435489869505054
0.678984434581573  0.1738644568711347  0.0001435489869505055
0.7225449085808617  0.2516499136952374  0.0001435489869505054
0.7324497875210318  0.23056949197754  0.0001952290990038185
0.7596644316071473  0.1639978758395862  0.0001952290990038184
0.7128671659556429  0.2376046060270771  0.0001952290990038185
0.6863887440752794  0.1903223808157763  0.0001952290990038185
0.6963143101904247  0.1660427696153323  0.0001952290990038186
0.7500073761569035  0.1467533786886793  0.0001952290990038185
0.744873503950801  0.1601163157834277  0.0002511046333622173
0.7185767256752544  0.2244426771161382  0.000251104633362217
0.7012988685186924  0.1757706309581484  0.0002511046333622172
0.6970881487149683  0.18607076281183  0.0002511046333622174
0.7489703135592681  0.167431943407709  0.0002511046333622173
0.7268842550874458  0.2214581728867379  0.000251104633362217
0.7231562643063686  0.1571061778013639  0.0002850549902817009
0.745558490260199  0.1971095850123121  0.0002850549902817009
0.7001311531866472  0.2134294886683195  0.0002850549902817005
0.7336703215370223  0.192958688653096  0.0005195553631470503
0.7121284920653943  0.2006976538709315  0.0005195553631470504
0.7230470941508135  0.1739889089579517  0.0005195553631470503
0.07725768034169553  0.8635262279844298  0.0002450888944132733
0.1385268552246076  0.7520954153619906  0.0002450888944132733
0.01021258614422321  0.7554721066535798  0.0002450888944132736
0.02173925130903372  0.7776390505291594  0.0003333251250922664
0.06249290080326015  0.8433202139287344  0.0003333251250922662
0.03532220312091292  0.7529356109757199  0.0003333251250922666
0.1133185846579082  0.7508830746194832  0.0003333251250922666
0.1281820177863532  0.7748379250955457  0.0003333251250922663
0.09093928574358437  0.8425716248513573  0.0003333251250922664
0.08240657304486157  0.8297371453807305  0.000428724425578954
0.04302741815759341  0.7662712045683805  0.0004287244255789536
0.1126309314801299  0.7747678263410981  0.0004287244255789534
0.1063254219002004  0.7646054676277856  0.0004287244255789536
0.07033877207280298  0.8300547190905215  0.0004287244255789537
0.03726512676546432  0.7767511369914839  0.0004287244255789535
0.108822096707554  0.8083090424932903  0.0004866896931792134
0.04283279528061568  0.810045603057157  0.0004866896931792134
0.07434222972235664  0.7527391044495527  0.0004866896931792135
0.05992094048709307  0.7996974035695776  0.0008870647731154112
0.0748628434736674  0.7725224269993611  0.0008870647731154119
0.0912133377497665  0.7988739194310863  0.0008870647731154111
0.1948917160248315  0.6105774781469098  0.0001974929967214072
0.1338401515776337  0.5054933663097567  0.0001974929967214069
0.2418942729084837  0.5054933663097567  0.0001974929967214071
0.234122523423281  0.5269949334588355  0.0002685938830259967
0.2055518166251538  0.590870763785954  0.0002685938830259966
0.2205878143381517  0.5036985135216338  0.0002685938830259966
0.1549066509385767  0.5036985135216338  0.0002685938830259967
0.1444865095476434  0.5269949334588355  0.0002685938830259966
0.1815969661490913  0.590870763785954  0.0002685938830259969
0.1876578956151918  0.5783747233069267  0.000345466781666897
0.215265000799761  0.5166532272637118  0.000345466781666897
0.1575408853826836  0.5265362601957848  0.000345466781666897
0.1619614187007235  0.5166532272637119  0.0003454667816668971
0.1978202543285043  0.5783747233069267  0.0003454667816668972
0.2210068261950336  0.5265362601957848  0.0003454667816668972
0.1636279288143893  0.5585355786838104  0.0003921752807669428
0.2191978668581267  0.5585355786838104  0.0003921752807669429
0.1878003448384329  0.5044930533988025  0.0003921752807669431
0.2039554888666417  0.5490637992687626  0.0007147981174257151
0.189066655209392  0.5234366122289223  0.0007147981174257156
0.1776039964349168  0.5490637992687626  0.0007147981174257154
0.2809884432929517  0.5868030826043842  0.0001212618833396698
0.2022018797380359  0.6146168545518895  0.0001212618833396699
0.2492044366216881  0.5095327427147365  0.0001212618833396698
0.2565106659893614  0.5235483999335315  0.0001649182535580865
0.2758307114439574  0.5705175090959013  0.0001649182535580863
0.2390442304084174  0.5297145205772571  0.0001649182535580864
0.2104735236102902  0.5935903509043757  0.0001649182535580866
0.217519817800301  0.6107206501978518  0.0001649182535580865
0.2654105700530242  0.593813929033103  0.0001649182535580866
0.2618361437078283  0.5841666802736389  0.000212118673936156
0.2431677036582229  0.5387816939576525  0.0002121186739361559
0.2229703789685847  0.5978873385717919  0.0002121186739361559
0.2199811317916935  0.5906201570687946  0.0002121186739361558
0.2662566770258681  0.574283647341566  0.0002121186739361561
0.250577484153154  0.5361658425285769  0.0002121186739361558
0.2415227275766361  0.6015778995585832  0.0002407979722549246
0.2656951436006798  0.5475353742735751  0.0002407979722549246
0.2251768884753598  0.5618394060388516  0.0002407979722549246
0.2543571137046482  0.5595141541093598  0.0004388903270781015
0.2351431910178673  0.5662971846124559  0.0004388903270781017
0.2428944549301729  0.5851413411492  0.0004388903270781015
0.4329945444107832  0.3644918643171399  0.0001792638718290718
0.3190541146668699  0.4090763331471278  0.0001792638718290717
0.3196631901698924  0.3183811222172179  0.0001792638718290718
0.3428626527865559  0.3262668877326799  0.0002438019586525719
0.4117516049570997  0.3542955010705032  0.000243801958652572
0.317602848495181  0.3361509557462163  0.0002438019586525719
0.3172326193253541  0.3912804306359962  0.0002438019586525717
0.3423573957952648  0.4015028628647663  0.0002438019586525719
0.4116165771356355  0.3744020013128096  0.0002438019586525717
0.3981424772100164  0.3685228902146799  0.0003135792858381582
0.3315769364250181  0.3414395953538881  0.0003135792858381581
0.3419351528021106  0.3905166084121063  0.0003135792858381581
0.3312764767509214  0.3861799491899961  0.0003135792858381582
0.398199760020417  0.3599931159154914  0.000313579285838158
0.3422928952866079  0.3372464802768098  0.0003135792858381581
0.3765608404766  0.3874352378944614  0.0003559764671813047
0.3768740750626578  0.3407926185277545  0.0003559764671813046
0.3182769337082876  0.3637214632592698  0.0003559764671813045
0.3665491303413927  0.3529860820649525  0.0006488203644335907
0.3387621256896137  0.3638590342344361  0.0006488203644335907
0.3664005932165653  0.3751042033820973  0.0006488203644335908
0.0625  0.3862972524461  0.0002030747736898436
0.116527060665425  0.49435137377695  0.0002030747736898436
0.008472939334574998  0.49435137377695  0.0002030747736898437
0.01768199306218125  0.4722421043078375  0.0002761851960093749
0.05052257476196875  0.4065609409082624  0.0002761851960093754
0.0296594183002125  0.4961969547839  0.0002761851960093747
0.0953405816997875  0.4961969547839  0.000276185196009375
0.1073180069378187  0.4722421043078375  0.000276185196009375
0.07447742523803125  0.4065609409082624  0.000276185196009375
0.06758117935665625  0.4194101590295375  0.000355230765996875
0.03584820895048125  0.4828760998418875  0.0003552307659968751
0.09423297040617501  0.4727137411285751  0.000355230765996875
0.08915179104951876  0.4828760998418875  0.0003552307659968751
0.05741882064334376  0.4194101590295375  0.0003552307659968751
0.030767029593825  0.472713741128575  0.0003552307659968749
0.09028496902186875  0.4398100206520875  0.0004032593950703126
0.03471503097813124  0.4398100206520875  0.0004032593950703123
0.0625  0.495379958695825  0.0004032593950703123
0.04932425378413749  0.4495495025227499  0.0007350005738933592
0.0625  0.475900994954475  0.0007350005738933595
0.0756757462158625  0.4495495025227499  0.0007350005738933589
0.1874778941070784  0.6273468372465895  0.0002133553183033905
0.1466864774094149  0.7349942767795474  0.0002133553183033904
0.07239926899445556  0.6303168467402864  0.0002133553183033906
0.09467700576369345  0.6279212378197698  0.0002901669140612295
0.1646280440649288  0.6261159047473135  0.0002901669140612297
0.08563383114282588  0.6517859297573162  0.0002901669140612298
0.1307896309800337  0.7154145568006545  0.0002901669140612296
0.1563017653031942  0.7147561262617937  0.0002901669140612297
0.1810970037672218  0.649322166145999  0.0002901669140612293
0.1670882189164152  0.6492184456181572  0.0003732141209531777
0.09949641288245946  0.6509628903872924  0.0003732141209531779
0.1469656303274766  0.7023214097644953  0.0003732141209531777
0.1361426255755477  0.7026007355457349  0.0003732141209531779
0.1601015973010129  0.6393736606146357  0.0003732141209531777
0.103332796018986  0.6408387796025312  0.0003732141209531779
0.1679834879858603  0.6816546418291882  0.0004236741719848694
0.1297791555807908  0.6278212643493174  0.0004236741719848694
0.1088009969442977  0.6831820545879176  0.0004236741719848697
0.1327983060968191  0.6469592129293528  0.0007722095588086096
0.1228503772705178  0.6732115266144711  0.00077220955880861
0.15091495714363  0.6724872212225864  0.0007722095588086096
0.002824313111525  0.73305412133085  0.0002030747736898436
0.05685137377695  0.625  0.0002030747736898436
0.002824313111525  0.51694587866915  0.0002030747736898435
0.00190152260805  0.559318836600425  0.000276185196009375
0.00190152260805  0.690681163399575  0.0002761851960093749
0.01387894784608125  0.5353639861243624  0.0002761851960093748
0.04671952954586875  0.6010451495239375  0.0002761851960093746
0.04671952954586875  0.6489548504760625  0.0002761851960093748
0.01387894784608125  0.7146360138756375  0.0002761851960093748
0.0136431294357125  0.6884659408123501  0.0003552307659968747
0.0136431294357125  0.5615340591876501  0.0003552307659968749
0.04029492048523125  0.6351623587133126  0.0003552307659968746
0.04029492048523125  0.6148376412866876  0.0003552307659968748
0.00856195007905625  0.6783035820990375  0.000355230765996875
0.00856195007905625  0.5716964179009625  0.0003552307659968748
0.03009498967395625  0.6805699380437376  0.0004032593950703126
0.0023100206520875  0.625  0.0004032593950703125
0.03009498967395625  0.5694300619562624  0.0004032593950703124
0.01204950252275625  0.6250000000000124  0.0007350005738933592
0.02522524873861875  0.5986485075682875  0.0007350005738933589
0.02522524873861875  0.6513514924317374  0.000735000573893359
0.3130147882043199  0.4237644936019342  0.0001369135446822145
0.3665526347717047  0.496974405796366  0.0001369135446822147
0.2584985134408547  0.496248754269362  0.0001369135446822146
0.2678076666944063  0.4814051436760146  0.0001862047830330139
0.3009456192923604  0.4373452733984385  0.0001862047830330138
0.2796766365544752  0.4976352742659764  0.000186204783033014
0.3453577999540501  0.4980763646744613  0.0001862047830330139
0.3574436805700438  0.4820071060032473  0.0001862047830330138
0.3249004697684229  0.4375061453171863  0.0001862047830330139
0.3179460491633418  0.446122418534987  0.0002394975134976247
0.2859257372600691  0.4886962855998104  0.0002394975134976247
0.3443565087067809  0.4822371961765601  0.0002394975134976249
0.3392293193591066  0.4890542527487591  0.0002394975134976247
0.3077836904500293  0.4460541718912917  0.0002394975134976247
0.2808905678944309  0.4818109823839162  0.0002394975134976246
0.3405574786318223  0.4600279087090786  0.0002718785411023374
0.2849875405880848  0.4596547215515662  0.0002718785411023372
0.3125209171969722  0.4973050234070173  0.0002718785411023375
0.2995526679743139  0.4663189197662488  0.000495539313360981
0.3126091080365265  0.4841728472551582  0.000495539313360981
0.3259041604060389  0.4664958866462382  0.0004955393133609809
0.2096864044091795  0.1164566903674111  0.0002079933559197362
0.1345751352659572  0.005785439043565218  0.000207993355919736
0.2426292565968072  0.005785439043565217  0.0002079933559197359
0.237734304367942  0.02843020712705887  0.0002828745527057699
0.2177098496712208  0.095702204273563  0.00028287455270577
0.2210826561084186  0.00389515705391968  0.0002828745527057702
0.1554014927088436  0.00389515705391968  0.0002828745527057702
0.1480982904923045  0.02843020712705887  0.0002828745527057699
0.1937549991951583  0.095702204273563  0.0002828745527057699
0.198144023784935  0.08254177105269206  0.0003638346496865932
0.2174931155306198  0.01753865039761187  0.000363834649686593
0.1610912982430766  0.02794714700423766  0.0003638346496865934
0.1641895334315823  0.01753865039761187  0.0003638346496865933
0.2083063824982475  0.08254177105269206  0.0003638346496865934
0.2245572390554266  0.02794714700423765  0.0003638346496865934
0.1714596831692308  0.06164781360993848  0.000413026558458412
0.2270296212129682  0.06164781360993846  0.0004130265584584119
0.1884014918897448  0.004731941234664583  0.0004130265584584117
0.2105199686621491  0.05167243615467439  0.0007528026903060751
0.1922023513793756  0.02468269614521834  0.000752802690306075
0.184168476230424  0.05167243615467439  0.0007528026903060755
0.05162707793839461  0.125  0.0001844134358079161
0.002564775896237867  0.23305412133085  0.0001844134358079162
0.002564775896237867  0.01694587866915  0.000184413435807916
0.01260355686326551  0.0353639861243625  0.0002508054545128311
0.04242628863416528  0.1010451495239375  0.0002508054545128312
0.001726784233439566  0.059318836600425  0.000250805454512831
0.001726784233439566  0.190681163399575  0.0002508054545128312
0.0126035568632655  0.2146360138756375  0.0002508054545128313
0.04242628863416528  0.1489548504760625  0.0002508054545128311
0.03659206211224213  0.1351623587133125  0.0003225872168751692
0.007775158886579068  0.0716964179009625  0.0003225872168751692
0.01238940873204916  0.18846594081235  0.0003225872168751692
0.00777515888657907  0.1783035820990375  0.0003225872168751692
0.03659206211224213  0.1148376412866875  0.0003225872168751693
0.01238940873204916  0.06153405918765  0.0003225872168751692
0.02732944297086562  0.1805699380437375  0.0003662023067440082
0.02732944297086562  0.06943006195626249  0.0003662023067440078
0.002097743789139097  0.125  0.0003662023067440079
0.02290720164043589  0.09864850756827498  0.000667458486791082
0.0109422264500099  0.125  0.0006674584867910815
0.02290720164043589  0.151351492431725  0.000667458486791082
0.3802913684558939  0.7251472311760305  0.0002086305535473104
0.3819030959491212  0.6359726242510459  0.0002086305535473105
0.5155660404623487  0.6829902953117515  0.0002086305535473104
0.4901700782333131  0.6924192181808436  0.0002837411524732877
0.4079427857760919  0.7180444933561326  0.0002837411524732876
0.4905273870581214  0.6726498253169754  0.0002837411524732874
0.4092797901047312  0.6440699313011792  0.0002837411524732885
0.3792903320331505  0.6534158320657197  0.0002837411524732881
0.3783106365293195  0.7076210012568052  0.0002837411524732879
0.3949801916643835  0.7028131476280066  0.0003649492745965305
0.4744342117538566  0.6780521337634804  0.0003649492745965309
0.3957752640567957  0.6588229145593285  0.0003649492745965308
0.4084976824599408  0.6548581060057043  0.0003649492745965309
0.4075510290567116  0.7072351024160191  0.0003649492745965309
0.4742826307430394  0.6864388971051172  0.000364949274596531
0.3798172015425787  0.680536792645407  0.0004142918851416188
0.4485572130651465  0.704716981569476  0.0004142918851416184
0.4493860902596386  0.6588563765239447  0.0004142918851416184
0.4366547477234595  0.6924412607915058  0.0007551089374752385
0.4370478046871059  0.6706939738713641  0.0007551089374752383
0.4040579524567826  0.680974916075973  0.0007551089374752384
0.2655300867056489  0.6991906355810438  0.0001767181727688078
0.1970724186447145  0.6307684105866909  0.0001767181727688081
0.156281001947051  0.7384158501196488  0.0001767181727688082
0.1779380527050941  0.7322284991872225  0.0002403397640078857
0.244345579774909  0.7083852834564224  0.0002403397640078857
0.1627614617325163  0.7170597656970797  0.0002403397640078859
0.1875567001965438  0.651625805581285  0.0002403397640078855
0.2117764657899892  0.6429298471338816  0.0002403397640078858
0.2533887543957766  0.6845205915188761  0.0002403397640078854
0.2402193904125143  0.6896549059417709  0.0003091261939511462
0.176051583930958  0.7126939637176086  0.0003091261939511462
0.2064489160904687  0.6559019158432431  0.000309126193951146
0.1961741725198967  0.6595909995712705  0.000309126193951146
0.2363830072759878  0.699779016726532  0.000309126193951146
0.1824899443650035  0.7191289907743422  0.0003091261939511461
0.2320153827570219  0.6642804706316681  0.0003509212993511489
0.2110372241205289  0.7196412608702683  0.0003509212993511485
0.1758309004198635  0.6844531647854473  0.0003509212993511486
0.2085435204999495  0.7037711831303539  0.0006396065648254157
0.1918485374712345  0.6870848437117973  0.0006396065648254157
0.2184914493262509  0.6775188694452356  0.0006396065648254151
0.1378463258317812  0.7407981629158906  0.0002379782504177857
0.009532056751396874  0.7441748542074798  0.0002379782504177858
0.06355911741682188  0.6361207328766296  0.0002379782504177855
0.07968203068031171  0.6556935066678824  0.0003236545265734865
0.1248378305175195  0.7193221337112208  0.0003236545265734866
0.05123564573998751  0.6564420957452594  0.0003236545265734868
0.01839506404020001  0.7221232591448343  0.0003236545265734866
0.03486402374249297  0.7453295205435199  0.0003236545265734862
0.1128604052794883  0.7432769841872833  0.0003236545265734864
0.1042623862314805  0.7303576673115606  0.0004162860539025881
0.06062955192298985  0.6688750371495965  0.000416286053902588
0.04096438248887345  0.7320234042521554  0.0004162860539025878
0.0339777608734711  0.7221786192486339  0.0004162860539025879
0.1093435655881367  0.7201953085982481  0.000416286053902588
0.07269735289504844  0.6685574634398055  0.000416286053902588
0.0737856211277336  0.7434990218412028  0.0004725696035980224
0.1015705901496023  0.6879290837974652  0.0004725696035980226
0.03558128872266405  0.6896656443613319  0.0004725696035980224
0.08513521449285311  0.6979729244765984  0.0008613287975312802
0.05384281723017967  0.6987964086150897  0.0008613287975312808
0.07195946827699061  0.7243244169083234  0.0008613287975312802
0.4357614434471702  0.3730601518120479  0.000186600728843602
0.3218210137032568  0.4176446206420358  0.0001866007288436021
0.3753588602706417  0.4908545328364676  0.0001866007288436023
0.3886324439451279  0.4680027169303518  0.0002537802107802615
0.4253484144838776  0.3964008946923342  0.0002537802107802616
0.3633726396537529  0.4778867849438881  0.0002537802107802617
0.330829428852132  0.4333858242578272  0.0002537802107802616
0.3442202632834381  0.4072716256543291  0.0002537802107802617
0.4134794446238088  0.3801707641023724  0.0002537802107802618
0.4065303756079183  0.3944977899150862  0.0003264133631089358
0.3710527212474999  0.4636847040470584  0.0003264133631089358
0.3503230512000124  0.4164915081125126  0.000326413363108936
0.3446422617040608  0.4275699264054852  0.0003264133631089359
0.4115655449735565  0.4013830931309804  0.0003264133631089358
0.3817686801090897  0.45949158896998  0.0003264133631089356
0.3788239018525548  0.3944432856160447  0.0003705457633456605
0.406357278461442  0.4320935874714956  0.0003705457633456607
0.3477601371070718  0.455022432203011  0.0003705457633456605
0.3912615873783601  0.4295134268699862  0.000675375086215477
0.3634745827265811  0.4403863790394697  0.000675375086215477
0.3782051473161475  0.4116594993810767  0.0006753750862154769
0.2310157772618583  0.7774017908663744  0.0001100745619007614
0.2672163550651034  0.7064752190659735  0.0001100745619007614
0.1579672703065056  0.7457004336045786  0.0001100745619007613
0.1710479475756987  0.7528569136319894  0.0001497033033784848
0.215450797391476  0.7721267202867943  0.0001497033033784849
0.1790733650030322  0.7371329837963466  0.0001497033033784847
0.2454808920728471  0.7132897680655464  0.0001497033033784849
0.261675240238959  0.7203177394537859  0.000149703303378485
0.2396705629849214  0.7634307618393908  0.0001497033033784849
0.230507172656892  0.7598322170182362  0.0001925491297136599
0.1876018936933646  0.7412123213690189  0.00019254912971366
0.2483650798537826  0.7248438214216442  0.0001925491297136599
0.2414949566043489  0.7218623473212086  0.00019254912971366
0.2202324290863201  0.7635213007462638  0.00019254912971366
0.1841972733722263  0.7478828791974819  0.0001925491297136599
0.249983726514029  0.7419026945499152  0.0002185825469022825
0.1937992441768706  0.7620753887036943  0.0002185825469022824
0.2124164319425676  0.7255993602833171  0.0002185825469022825
0.2069093813393295  0.7521468333385041  0.000398399391012917
